"AUC","Master.ID","Cell.Line"
16.046,397964,"SIMA"
16.199,410703,"SIMA"
13.688,416842,"SIMA"
15,447732,"SIMA"
15.136,449707,"SIMA"
14.176,18311,"SNU489"
15,23256,"SNU489"
14.677,25036,"SNU489"
16.014,25393,"SNU489"
15.279,26870,"SNU489"
14.647,26914,"SNU489"
15.594,26972,"SNU489"
13.07,27894,"SNU489"
11.311,28172,"SNU489"
14.911,29985,"SNU489"
13.267,32372,"SNU489"
12.294,32653,"SNU489"
14.265,33166,"SNU489"
8.7882,36599,"SNU489"
10.129,37190,"SNU489"
14.62,39782,"SNU489"
10.756,44503,"SNU489"
14.82,44511,"SNU489"
14.252,46792,"SNU489"
13.71,48589,"SNU489"
15.399,50140,"SNU489"
14.979,50715,"SNU489"
14.764,50727,"SNU489"
15.398,50753,"SNU489"
12.244,52123,"SNU489"
13.99,52430,"SNU489"
12.598,58455,"SNU489"
14.525,58472,"SNU489"
14.096,142931,"SNU489"
16.127,345041,"SNU489"
12.882,348997,"SNU489"
16.633,350548,"SNU489"
13.224,375256,"SNU489"
11.678,375264,"SNU489"
14.465,375354,"SNU489"
14.706,375366,"SNU489"
15.455,375390,"SNU489"
13.816,375435,"SNU489"
14.236,375447,"SNU489"
14.771,375487,"SNU489"
14.194,375496,"SNU489"
13.498,375560,"SNU489"
14.582,375564,"SNU489"
14.75,375594,"SNU489"
14.646,375596,"SNU489"
14.077,397964,"SNU489"
15,402775,"SNU489"
15.58,404452,"SNU489"
11.138,404566,"SNU489"
13.599,410270,"SNU489"
14.957,410703,"SNU489"
15.809,414479,"SNU489"
15.86,415688,"SNU489"
15.469,416842,"SNU489"
14.881,417262,"SNU489"
15.377,429535,"SNU489"
14.233,437263,"SNU489"
13.878,437906,"SNU489"
15.364,438564,"SNU489"
15,438691,"SNU489"
14.695,438776,"SNU489"
14.926,442141,"SNU489"
15.063,447732,"SNU489"
15.185,449707,"SNU489"
15.586,452570,"SNU489"
15.573,463198,"SNU489"
13.744,596868,"SNU489"
15.124,600054,"SNU489"
16.168,608062,"SNU489"
14.462,18311,"SNU626"
16.571,23256,"SNU626"
14.271,25036,"SNU626"
15.729,25393,"SNU626"
14.086,26870,"SNU626"
14.612,26914,"SNU626"
14.882,26972,"SNU626"
11.692,27894,"SNU626"
13.028,28172,"SNU626"
14.651,29985,"SNU626"
14.485,32372,"SNU626"
11.849,32653,"SNU626"
13.782,33166,"SNU626"
8.3739,36599,"SNU626"
10.714,37190,"SNU626"
13.898,44511,"SNU626"
13.028,45093,"SNU626"
14.038,46792,"SNU626"
12.711,48589,"SNU626"
14.449,50140,"SNU626"
14.219,50727,"SNU626"
15.754,50747,"SNU626"
15.469,50753,"SNU626"
13.731,52123,"SNU626"
13.299,52430,"SNU626"
14.118,52576,"SNU626"
13.231,58472,"SNU626"
14.077,61775,"SNU626"
14.059,142931,"SNU626"
16.391,345041,"SNU626"
12.702,348997,"SNU626"
14.782,350548,"SNU626"
12.488,375256,"SNU626"
12.268,375264,"SNU626"
14.805,375354,"SNU626"
15.001,375366,"SNU626"
16.033,375390,"SNU626"
14.515,375435,"SNU626"
14.404,375447,"SNU626"
14.769,375487,"SNU626"
16.636,375496,"SNU626"
14.53,375564,"SNU626"
13.096,375594,"SNU626"
14.838,375596,"SNU626"
14.289,397964,"SNU626"
14.799,402775,"SNU626"
15.38,404452,"SNU626"
13.608,404566,"SNU626"
13.522,410270,"SNU626"
14.083,410703,"SNU626"
14.493,414479,"SNU626"
14.781,415688,"SNU626"
16.01,416842,"SNU626"
15.062,417262,"SNU626"
15.23,429535,"SNU626"
14.457,437263,"SNU626"
14.43,437906,"SNU626"
13.591,438564,"SNU626"
15.027,438691,"SNU626"
14.834,438776,"SNU626"
14.589,442141,"SNU626"
15.886,447732,"SNU626"
15.274,449707,"SNU626"
13.963,452570,"SNU626"
13.572,463198,"SNU626"
14.659,596868,"SNU626"
14.817,600054,"SNU626"
14.578,608062,"SNU626"
14.334,18311,"SNU738"
13.751,25036,"SNU738"
15.369,25393,"SNU738"
14.417,26870,"SNU738"
15.157,26914,"SNU738"
15.484,26972,"SNU738"
13.852,27894,"SNU738"
11.781,28172,"SNU738"
14.99,29985,"SNU738"
10.747,32653,"SNU738"
14.271,33166,"SNU738"
10.597,36599,"SNU738"
11.454,37190,"SNU738"
13.569,39782,"SNU738"
14.325,44511,"SNU738"
13.06,45093,"SNU738"
13.638,46792,"SNU738"
13.391,48589,"SNU738"
14.479,50140,"SNU738"
13.489,50715,"SNU738"
13.687,50727,"SNU738"
14.609,50747,"SNU738"
14.323,50753,"SNU738"
13.038,52123,"SNU738"
13.467,52430,"SNU738"
14.388,52576,"SNU738"
13.076,58455,"SNU738"
13.835,58472,"SNU738"
14.275,61775,"SNU738"
13.755,142931,"SNU738"
17.405,345041,"SNU738"
12.531,348997,"SNU738"
14.888,350548,"SNU738"
12.041,375256,"SNU738"
9.7847,375264,"SNU738"
12.914,375354,"SNU738"
14.899,375366,"SNU738"
15.883,375390,"SNU738"
12.465,375447,"SNU738"
15.311,375487,"SNU738"
13.893,375496,"SNU738"
13.774,375564,"SNU738"
13.102,375594,"SNU738"
13.95,375596,"SNU738"
14.601,397964,"SNU738"
16.408,402775,"SNU738"
14.872,404452,"SNU738"
12.753,404566,"SNU738"
14.733,410270,"SNU738"
15.439,410703,"SNU738"
15,414479,"SNU738"
17.268,415688,"SNU738"
17.366,416842,"SNU738"
15.553,417262,"SNU738"
16.15,429535,"SNU738"
15.668,437263,"SNU738"
14.018,437906,"SNU738"
15.437,438564,"SNU738"
15,438776,"SNU738"
15.374,442141,"SNU738"
15,447732,"SNU738"
14.934,449707,"SNU738"
15.799,452570,"SNU738"
15.238,463198,"SNU738"
14.227,596868,"SNU738"
14.973,600054,"SNU738"
14.738,608062,"SNU738"
14.278,18311,"SNU878"
13.656,25036,"SNU878"
15.343,25393,"SNU878"
13.51,26870,"SNU878"
14.12,26972,"SNU878"
11.182,27894,"SNU878"
8.9164,28172,"SNU878"
16.178,29985,"SNU878"
10.944,32653,"SNU878"
13.027,33166,"SNU878"
8.6131,36599,"SNU878"
12.978,39782,"SNU878"
14.199,44511,"SNU878"
13.654,45093,"SNU878"
13.337,46792,"SNU878"
12.484,48589,"SNU878"
14.96,50140,"SNU878"
14.225,50715,"SNU878"
14.373,50727,"SNU878"
12.753,50747,"SNU878"
14.994,50753,"SNU878"
13.166,52123,"SNU878"
14.339,52430,"SNU878"
12.593,52576,"SNU878"
12.6,58455,"SNU878"
12.642,142931,"SNU878"
14.15,345041,"SNU878"
11.194,348997,"SNU878"
13.827,350548,"SNU878"
11.107,375256,"SNU878"
9.0487,375264,"SNU878"
13.256,375354,"SNU878"
15.192,375390,"SNU878"
11.394,375435,"SNU878"
11.959,375447,"SNU878"
15.442,375487,"SNU878"
14.296,375496,"SNU878"
12.505,375560,"SNU878"
9.4696,375564,"SNU878"
12.752,375594,"SNU878"
14.515,375596,"SNU878"
14.777,397964,"SNU878"
14.513,402775,"SNU878"
14.114,404452,"SNU878"
9.812,404566,"SNU878"
13.809,410270,"SNU878"
15.839,410703,"SNU878"
14.727,414479,"SNU878"
17.141,415688,"SNU878"
16.456,416842,"SNU878"
16.428,417262,"SNU878"
15,429535,"SNU878"
15,437263,"SNU878"
14.857,437906,"SNU878"
15.735,438564,"SNU878"
14.932,438691,"SNU878"
14.193,438776,"SNU878"
14.708,442141,"SNU878"
15,447732,"SNU878"
15.158,449707,"SNU878"
17.242,452570,"SNU878"
14.969,463198,"SNU878"
16.818,608062,"SNU878"
14.427,18311,"TUHR4TKB"
14.664,23256,"TUHR4TKB"
15.782,25393,"TUHR4TKB"
15.313,26870,"TUHR4TKB"
14.169,26914,"TUHR4TKB"
15.706,26972,"TUHR4TKB"
13.194,27894,"TUHR4TKB"
8.7067,28172,"TUHR4TKB"
15.446,29985,"TUHR4TKB"
10.162,32653,"TUHR4TKB"
13.206,33166,"TUHR4TKB"
9.0167,36599,"TUHR4TKB"
6.7512,37190,"TUHR4TKB"
12.878,39782,"TUHR4TKB"
13.166,44503,"TUHR4TKB"
13.875,44511,"TUHR4TKB"
13.817,48589,"TUHR4TKB"
14.726,50140,"TUHR4TKB"
13.855,50715,"TUHR4TKB"
14.292,50727,"TUHR4TKB"
15.271,50747,"TUHR4TKB"
15.338,50753,"TUHR4TKB"
14.248,52123,"TUHR4TKB"
13.638,52430,"TUHR4TKB"
14.206,52576,"TUHR4TKB"
12.859,58455,"TUHR4TKB"
13.887,58472,"TUHR4TKB"
14.27,61775,"TUHR4TKB"
12.803,375256,"TUHR4TKB"
11.055,375264,"TUHR4TKB"
14.384,375354,"TUHR4TKB"
14.281,375366,"TUHR4TKB"
15,375390,"TUHR4TKB"
14.817,375435,"TUHR4TKB"
13.186,375447,"TUHR4TKB"
14.251,375487,"TUHR4TKB"
13.736,375496,"TUHR4TKB"
13.118,375560,"TUHR4TKB"
13.215,375564,"TUHR4TKB"
12.497,375594,"TUHR4TKB"
14.486,375596,"TUHR4TKB"
14.531,397964,"TUHR4TKB"
14.621,402775,"TUHR4TKB"
15.679,404452,"TUHR4TKB"
10.25,404566,"TUHR4TKB"
14.138,410270,"TUHR4TKB"
14.959,410703,"TUHR4TKB"
14.641,414479,"TUHR4TKB"
14.789,415688,"TUHR4TKB"
15.429,416842,"TUHR4TKB"
15.431,417262,"TUHR4TKB"
15.704,429535,"TUHR4TKB"
15.706,437263,"TUHR4TKB"
14.014,437906,"TUHR4TKB"
14.837,438564,"TUHR4TKB"
15.031,438691,"TUHR4TKB"
15.223,438776,"TUHR4TKB"
14.208,442141,"TUHR4TKB"
15,447732,"TUHR4TKB"
15.572,449707,"TUHR4TKB"
15.519,463198,"TUHR4TKB"
14.823,596868,"TUHR4TKB"
14.792,600054,"TUHR4TKB"
16.832,608062,"TUHR4TKB"
14.42,18311,"ACCMESO1"
16.226,23256,"ACCMESO1"
14.163,25036,"ACCMESO1"
14.942,25393,"ACCMESO1"
15,26870,"ACCMESO1"
14.849,26914,"ACCMESO1"
14.759,26972,"ACCMESO1"
13.179,27894,"ACCMESO1"
14.734,28172,"ACCMESO1"
15,29985,"ACCMESO1"
13.369,32372,"ACCMESO1"
10.693,32653,"ACCMESO1"
13.556,33166,"ACCMESO1"
9.4165,36599,"ACCMESO1"
8.4909,37190,"ACCMESO1"
14.604,39782,"ACCMESO1"
13.346,44503,"ACCMESO1"
14.761,44511,"ACCMESO1"
14.386,45093,"ACCMESO1"
14.52,46792,"ACCMESO1"
14.094,48589,"ACCMESO1"
15.381,50140,"ACCMESO1"
14.621,50715,"ACCMESO1"
14.637,50727,"ACCMESO1"
13.508,50747,"ACCMESO1"
14.09,50753,"ACCMESO1"
14.551,52123,"ACCMESO1"
13.468,52430,"ACCMESO1"
14.924,52576,"ACCMESO1"
13.265,58455,"ACCMESO1"
13.762,58472,"ACCMESO1"
15.215,61775,"ACCMESO1"
13.426,142931,"ACCMESO1"
15.743,345041,"ACCMESO1"
14.312,348997,"ACCMESO1"
14.861,350548,"ACCMESO1"
13.804,375256,"ACCMESO1"
10.971,375264,"ACCMESO1"
14.105,375354,"ACCMESO1"
16.246,375366,"ACCMESO1"
14.309,375435,"ACCMESO1"
13.906,375447,"ACCMESO1"
14.63,375487,"ACCMESO1"
14.913,375496,"ACCMESO1"
14.391,375560,"ACCMESO1"
13.992,375564,"ACCMESO1"
13.593,375594,"ACCMESO1"
12.853,375596,"ACCMESO1"
15.193,397964,"ACCMESO1"
15.221,402775,"ACCMESO1"
14.394,404452,"ACCMESO1"
10.162,404566,"ACCMESO1"
14.755,410270,"ACCMESO1"
14.598,410703,"ACCMESO1"
14.794,414479,"ACCMESO1"
15.727,415688,"ACCMESO1"
14.926,416842,"ACCMESO1"
14.86,417262,"ACCMESO1"
16.418,429535,"ACCMESO1"
15.637,437263,"ACCMESO1"
14.84,437906,"ACCMESO1"
17.688,438564,"ACCMESO1"
15.218,438691,"ACCMESO1"
15.987,438776,"ACCMESO1"
14.962,442141,"ACCMESO1"
14.736,447732,"ACCMESO1"
14.353,449707,"ACCMESO1"
15.802,452570,"ACCMESO1"
16.884,463198,"ACCMESO1"
14.493,596868,"ACCMESO1"
15.848,600054,"ACCMESO1"
14.399,608062,"ACCMESO1"
14.244,18311,"BCPAP"
15,23256,"BCPAP"
12.709,25036,"BCPAP"
14.432,25393,"BCPAP"
15,26870,"BCPAP"
14.381,26914,"BCPAP"
15.039,26972,"BCPAP"
10.154,27894,"BCPAP"
9.2429,28172,"BCPAP"
16.292,29985,"BCPAP"
13.188,32372,"BCPAP"
11.343,32653,"BCPAP"
13.27,33166,"BCPAP"
8.1546,36599,"BCPAP"
5.3304,37190,"BCPAP"
13.245,39782,"BCPAP"
13.008,44503,"BCPAP"
13.494,44511,"BCPAP"
13.543,45093,"BCPAP"
15.432,46792,"BCPAP"
13.404,48589,"BCPAP"
15.544,50140,"BCPAP"
13.881,50715,"BCPAP"
12.022,50727,"BCPAP"
12.097,50747,"BCPAP"
16.303,50753,"BCPAP"
12.878,52123,"BCPAP"
13.235,52430,"BCPAP"
14.738,52576,"BCPAP"
12.831,58455,"BCPAP"
12.928,58472,"BCPAP"
15,61775,"BCPAP"
13.927,142931,"BCPAP"
16.221,345041,"BCPAP"
11.844,348997,"BCPAP"
14.424,350548,"BCPAP"
12.395,375256,"BCPAP"
9.7105,375264,"BCPAP"
12.975,375354,"BCPAP"
16.422,375366,"BCPAP"
13.759,375435,"BCPAP"
13.529,375447,"BCPAP"
14.561,375487,"BCPAP"
12.067,375496,"BCPAP"
14.659,375560,"BCPAP"
11.729,375564,"BCPAP"
11.378,375594,"BCPAP"
15.874,375596,"BCPAP"
15,397964,"BCPAP"
15.465,402775,"BCPAP"
13.606,404452,"BCPAP"
8.5069,404566,"BCPAP"
14.585,410270,"BCPAP"
14.981,410703,"BCPAP"
14.323,414479,"BCPAP"
15,415688,"BCPAP"
15.381,416842,"BCPAP"
15,417262,"BCPAP"
15,429535,"BCPAP"
15.471,437263,"BCPAP"
15.524,437906,"BCPAP"
15.764,438564,"BCPAP"
15.56,438691,"BCPAP"
16.716,438776,"BCPAP"
14.801,442141,"BCPAP"
14.519,447732,"BCPAP"
14.828,449707,"BCPAP"
15,452570,"BCPAP"
15.332,463198,"BCPAP"
14.216,596868,"BCPAP"
16.181,600054,"BCPAP"
16.316,608062,"BCPAP"
14.257,18311,"CGTHW1"
15.432,23256,"CGTHW1"
13.197,25036,"CGTHW1"
14.456,25393,"CGTHW1"
15.519,26870,"CGTHW1"
15.719,26914,"CGTHW1"
14.881,26972,"CGTHW1"
13.168,27894,"CGTHW1"
12.373,28172,"CGTHW1"
15.993,29985,"CGTHW1"
13.461,32372,"CGTHW1"
9.9375,32653,"CGTHW1"
13.798,33166,"CGTHW1"
8.0643,36599,"CGTHW1"
6.3505,37190,"CGTHW1"
14.086,39782,"CGTHW1"
12.095,44503,"CGTHW1"
13.744,44511,"CGTHW1"
13.721,45093,"CGTHW1"
15,46792,"CGTHW1"
12.267,48589,"CGTHW1"
16.378,50140,"CGTHW1"
14.482,50715,"CGTHW1"
14.633,50727,"CGTHW1"
12.816,50747,"CGTHW1"
16.269,50753,"CGTHW1"
13.223,52123,"CGTHW1"
13.817,52430,"CGTHW1"
14.22,52576,"CGTHW1"
12.838,58455,"CGTHW1"
13.987,58472,"CGTHW1"
15,61775,"CGTHW1"
14.156,142931,"CGTHW1"
11.321,345041,"CGTHW1"
14.29,348997,"CGTHW1"
15.413,350548,"CGTHW1"
11.009,375256,"CGTHW1"
8.9886,375264,"CGTHW1"
12.873,375354,"CGTHW1"
17.382,375366,"CGTHW1"
14.737,375390,"CGTHW1"
14.654,375435,"CGTHW1"
14.157,375447,"CGTHW1"
14.842,375487,"CGTHW1"
13.618,375496,"CGTHW1"
8.6351,375560,"CGTHW1"
10.724,375564,"CGTHW1"
11.836,375594,"CGTHW1"
15.962,375596,"CGTHW1"
15.743,397964,"CGTHW1"
15.491,402775,"CGTHW1"
14.618,404452,"CGTHW1"
11.784,404566,"CGTHW1"
14.7,410270,"CGTHW1"
16.929,410703,"CGTHW1"
15.051,414479,"CGTHW1"
16.38,415688,"CGTHW1"
15.601,416842,"CGTHW1"
17.377,417262,"CGTHW1"
16.918,429535,"CGTHW1"
15.923,437263,"CGTHW1"
15.603,437906,"CGTHW1"
16.19,438564,"CGTHW1"
16.059,438691,"CGTHW1"
16.549,438776,"CGTHW1"
15.74,442141,"CGTHW1"
15.173,447732,"CGTHW1"
14.889,449707,"CGTHW1"
16.178,452570,"CGTHW1"
15.835,463198,"CGTHW1"
14.922,596868,"CGTHW1"
17.096,600054,"CGTHW1"
16.149,608062,"CGTHW1"
14.257,18311,"COLO680N"
15,23256,"COLO680N"
13.967,25036,"COLO680N"
14.349,25393,"COLO680N"
14.868,26870,"COLO680N"
14.457,26914,"COLO680N"
14.449,26972,"COLO680N"
15.365,27894,"COLO680N"
14.609,28172,"COLO680N"
16.184,29985,"COLO680N"
14.25,32372,"COLO680N"
11.212,32653,"COLO680N"
13.478,33166,"COLO680N"
8.899,36599,"COLO680N"
10.748,37190,"COLO680N"
13.696,39782,"COLO680N"
12.809,44503,"COLO680N"
14.221,44511,"COLO680N"
13.679,45093,"COLO680N"
14.422,46792,"COLO680N"
13.189,48589,"COLO680N"
15.685,50140,"COLO680N"
14.266,50715,"COLO680N"
14.15,50727,"COLO680N"
13.84,50747,"COLO680N"
15.76,50753,"COLO680N"
13.983,52123,"COLO680N"
13.664,52430,"COLO680N"
15.367,52576,"COLO680N"
13.207,58455,"COLO680N"
13.781,58472,"COLO680N"
14.966,61775,"COLO680N"
13.741,142931,"COLO680N"
16.517,345041,"COLO680N"
12.895,348997,"COLO680N"
14.471,350548,"COLO680N"
12.472,375256,"COLO680N"
9.7788,375264,"COLO680N"
14.748,375354,"COLO680N"
15,375366,"COLO680N"
15.139,375390,"COLO680N"
14.607,375435,"COLO680N"
14.137,375447,"COLO680N"
14.887,375487,"COLO680N"
14.838,375496,"COLO680N"
15,375560,"COLO680N"
12.215,375564,"COLO680N"
13.052,375594,"COLO680N"
14.7,375596,"COLO680N"
15.401,397964,"COLO680N"
15.658,402775,"COLO680N"
14.79,404452,"COLO680N"
13.529,404566,"COLO680N"
14.966,410270,"COLO680N"
15.622,410703,"COLO680N"
14.725,414479,"COLO680N"
15,415688,"COLO680N"
15.544,416842,"COLO680N"
16.175,417262,"COLO680N"
16.319,429535,"COLO680N"
15.279,437263,"COLO680N"
15.273,437906,"COLO680N"
15,438564,"COLO680N"
15.469,438691,"COLO680N"
16.723,438776,"COLO680N"
14.801,442141,"COLO680N"
15.242,447732,"COLO680N"
13.944,449707,"COLO680N"
15.371,452570,"COLO680N"
16.622,463198,"COLO680N"
14.663,596868,"COLO680N"
16.257,600054,"COLO680N"
15,608062,"COLO680N"
14.361,18311,"ECC12"
16.09,23256,"ECC12"
13.876,25036,"ECC12"
14.643,25393,"ECC12"
14.918,26870,"ECC12"
16.422,26914,"ECC12"
14.751,26972,"ECC12"
12.31,27894,"ECC12"
8.7513,28172,"ECC12"
16.282,29985,"ECC12"
14.329,32372,"ECC12"
11.515,32653,"ECC12"
14.143,33166,"ECC12"
7.582,36599,"ECC12"
8.998,37190,"ECC12"
14.034,39782,"ECC12"
14.457,44503,"ECC12"
14.924,44511,"ECC12"
14.139,45093,"ECC12"
15,46792,"ECC12"
12.432,48589,"ECC12"
15.749,50140,"ECC12"
14.841,50715,"ECC12"
15.662,50727,"ECC12"
13.315,50747,"ECC12"
14.877,50753,"ECC12"
12.191,52123,"ECC12"
13.817,52430,"ECC12"
15.699,52576,"ECC12"
13.259,58455,"ECC12"
14.062,58472,"ECC12"
16.253,61775,"ECC12"
14.227,142931,"ECC12"
16.27,345041,"ECC12"
11.392,348997,"ECC12"
16.008,350548,"ECC12"
10.897,375256,"ECC12"
8.94,375264,"ECC12"
14.003,375354,"ECC12"
17.12,375366,"ECC12"
15.36,375390,"ECC12"
14.623,375435,"ECC12"
14.368,375447,"ECC12"
14.795,375487,"ECC12"
12.597,375496,"ECC12"
16.32,375560,"ECC12"
12.656,375564,"ECC12"
11.948,375594,"ECC12"
16.114,375596,"ECC12"
15.835,397964,"ECC12"
16.286,402775,"ECC12"
14.698,404452,"ECC12"
12.366,404566,"ECC12"
14.682,410270,"ECC12"
16.028,410703,"ECC12"
14.827,414479,"ECC12"
15.763,415688,"ECC12"
15,416842,"ECC12"
15.514,417262,"ECC12"
16.167,429535,"ECC12"
15,437263,"ECC12"
15.512,437906,"ECC12"
16.704,438564,"ECC12"
15.93,438691,"ECC12"
16.3,438776,"ECC12"
14.648,442141,"ECC12"
14.766,447732,"ECC12"
14.909,449707,"ECC12"
15.648,452570,"ECC12"
15,463198,"ECC12"
14.563,596868,"ECC12"
15.801,600054,"ECC12"
16.76,608062,"ECC12"
14.193,18311,"HCC95"
13.91,23256,"HCC95"
13.533,25036,"HCC95"
13.8,25393,"HCC95"
14.255,26870,"HCC95"
13.853,26914,"HCC95"
14.297,26972,"HCC95"
14.752,27894,"HCC95"
13.2,28172,"HCC95"
15,29985,"HCC95"
14.235,32372,"HCC95"
10.228,32653,"HCC95"
12.288,33166,"HCC95"
9.2618,36599,"HCC95"
5.8812,37190,"HCC95"
14.466,39782,"HCC95"
13.611,44503,"HCC95"
14.156,44511,"HCC95"
14.089,45093,"HCC95"
15.646,46792,"HCC95"
13.712,48589,"HCC95"
16.043,50140,"HCC95"
14.72,50715,"HCC95"
15.375,50727,"HCC95"
13.034,50747,"HCC95"
15.448,50753,"HCC95"
14.083,52123,"HCC95"
14.064,52430,"HCC95"
16.168,52576,"HCC95"
12.696,58455,"HCC95"
13.332,58472,"HCC95"
16.185,61775,"HCC95"
14.551,142931,"HCC95"
14.012,345041,"HCC95"
10.299,348997,"HCC95"
13.092,350548,"HCC95"
12.315,375256,"HCC95"
8.8315,375264,"HCC95"
13.9,375354,"HCC95"
17.056,375366,"HCC95"
14.473,375435,"HCC95"
12.867,375447,"HCC95"
15.169,375487,"HCC95"
11.953,375496,"HCC95"
12.368,375560,"HCC95"
12.671,375564,"HCC95"
13.205,375594,"HCC95"
16.328,375596,"HCC95"
15.664,397964,"HCC95"
15,402775,"HCC95"
14.194,404452,"HCC95"
9.5433,404566,"HCC95"
14.772,410270,"HCC95"
16.374,410703,"HCC95"
14.636,414479,"HCC95"
16.025,415688,"HCC95"
14.781,416842,"HCC95"
15,417262,"HCC95"
16.421,429535,"HCC95"
15,437263,"HCC95"
15,437906,"HCC95"
15,438564,"HCC95"
15,438691,"HCC95"
16.38,438776,"HCC95"
15.382,442141,"HCC95"
14.366,447732,"HCC95"
13.351,449707,"HCC95"
15.81,452570,"HCC95"
16.779,463198,"HCC95"
14.824,596868,"HCC95"
16.488,600054,"HCC95"
15,608062,"HCC95"
13.911,18311,"JMSU1"
15.966,23256,"JMSU1"
12.953,25036,"JMSU1"
14.374,25393,"JMSU1"
15.083,26870,"JMSU1"
14.408,26914,"JMSU1"
14.444,26972,"JMSU1"
12.379,27894,"JMSU1"
10.183,28172,"JMSU1"
14.869,29985,"JMSU1"
12.154,32372,"JMSU1"
10.408,32653,"JMSU1"
13.31,33166,"JMSU1"
7.685,36599,"JMSU1"
2.481,37190,"JMSU1"
12.387,39782,"JMSU1"
12.429,44503,"JMSU1"
12.833,44511,"JMSU1"
13.422,45093,"JMSU1"
14.222,46792,"JMSU1"
11.026,48589,"JMSU1"
15,50140,"JMSU1"
14.067,50715,"JMSU1"
12.305,50727,"JMSU1"
13.03,50747,"JMSU1"
15.2,50753,"JMSU1"
12.45,52123,"JMSU1"
12.298,52430,"JMSU1"
14.495,52576,"JMSU1"
12.851,58455,"JMSU1"
12.72,58472,"JMSU1"
15.095,61775,"JMSU1"
13.818,142931,"JMSU1"
14.315,345041,"JMSU1"
9.346,348997,"JMSU1"
14.057,350548,"JMSU1"
10.283,375256,"JMSU1"
7.1266,375264,"JMSU1"
13.872,375354,"JMSU1"
15,375366,"JMSU1"
15.881,375390,"JMSU1"
14.329,375435,"JMSU1"
12.663,375447,"JMSU1"
14.927,375487,"JMSU1"
12.666,375496,"JMSU1"
11.478,375560,"JMSU1"
10.481,375564,"JMSU1"
11.388,375594,"JMSU1"
14.095,375596,"JMSU1"
14.882,397964,"JMSU1"
14.715,402775,"JMSU1"
13.874,404452,"JMSU1"
9.8138,404566,"JMSU1"
14.51,410270,"JMSU1"
14.818,410703,"JMSU1"
14.785,414479,"JMSU1"
14.986,415688,"JMSU1"
14.902,416842,"JMSU1"
15.878,417262,"JMSU1"
15.402,429535,"JMSU1"
15.166,437263,"JMSU1"
14.922,437906,"JMSU1"
16.332,438564,"JMSU1"
14.927,438691,"JMSU1"
16.13,438776,"JMSU1"
14.896,442141,"JMSU1"
15,447732,"JMSU1"
15.248,449707,"JMSU1"
15.381,452570,"JMSU1"
15.793,463198,"JMSU1"
14.091,596868,"JMSU1"
16.144,600054,"JMSU1"
16.423,608062,"JMSU1"
13.167,18311,"RH41"
14.273,23256,"RH41"
11.999,25036,"RH41"
14.293,25393,"RH41"
13.845,26870,"RH41"
13.599,26914,"RH41"
14.614,26972,"RH41"
12.752,27894,"RH41"
7.1699,28172,"RH41"
14.212,29985,"RH41"
11.927,32372,"RH41"
10.085,32653,"RH41"
13.001,33166,"RH41"
6.1185,36599,"RH41"
1.2474,37190,"RH41"
12.014,39782,"RH41"
11.034,44503,"RH41"
13.578,44511,"RH41"
12.296,45093,"RH41"
10.921,46792,"RH41"
11.271,48589,"RH41"
14.057,50140,"RH41"
13.363,50715,"RH41"
11.311,50727,"RH41"
13.864,50747,"RH41"
16.751,50753,"RH41"
11.16,52123,"RH41"
11.67,52430,"RH41"
13.655,52576,"RH41"
12.61,58455,"RH41"
11.982,58472,"RH41"
14.535,61775,"RH41"
12.544,142931,"RH41"
13.202,345041,"RH41"
9.724,348997,"RH41"
13.482,350548,"RH41"
11.32,375256,"RH41"
9.1503,375264,"RH41"
13.435,375354,"RH41"
14.192,375366,"RH41"
15.176,375390,"RH41"
13.932,375435,"RH41"
11.98,375447,"RH41"
14.283,375487,"RH41"
11.649,375496,"RH41"
13.56,375560,"RH41"
12.352,375564,"RH41"
11.413,375594,"RH41"
13.403,375596,"RH41"
13.932,397964,"RH41"
14.024,402775,"RH41"
12.92,404452,"RH41"
8.964,404566,"RH41"
13.159,410270,"RH41"
14.626,410703,"RH41"
15.093,414479,"RH41"
14.228,415688,"RH41"
14.289,416842,"RH41"
15.964,417262,"RH41"
14.799,429535,"RH41"
14.396,437263,"RH41"
13.864,437906,"RH41"
14.461,438564,"RH41"
14.134,438691,"RH41"
14.847,438776,"RH41"
14.17,442141,"RH41"
15.407,447732,"RH41"
15.066,449707,"RH41"
14.416,452570,"RH41"
14.266,463198,"RH41"
13.514,596868,"RH41"
14.995,600054,"RH41"
14.592,608062,"RH41"
15.615,23256,"SNU175"
7.6018,28172,"SNU175"
7.5467,36599,"SNU175"
4.959,37190,"SNU175"
8.8295,39782,"SNU175"
10.835,44511,"SNU175"
16.255,61775,"SNU175"
6.9449,348997,"SNU175"
13.835,375390,"SNU175"
10.233,375594,"SNU175"
13.019,417262,"SNU175"
12.276,437263,"SNU175"
11.777,438564,"SNU175"
14.519,452570,"SNU175"
12.26,596868,"SNU175"
12.772,600054,"SNU175"
12.221,18311,"WSUDLCL2"
14.466,23256,"WSUDLCL2"
11.856,25036,"WSUDLCL2"
12.819,25393,"WSUDLCL2"
15,26870,"WSUDLCL2"
14.171,26914,"WSUDLCL2"
14.262,26972,"WSUDLCL2"
12.685,27894,"WSUDLCL2"
6.3614,28172,"WSUDLCL2"
13.208,29985,"WSUDLCL2"
12.21,32372,"WSUDLCL2"
